Date,Sales,Promo,SchoolHoliday,StateHolidayFlag,Open,Promo2,CompetitionDistance
2013-11-11,6423778,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-12,6003149,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-13,6028677,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-14,6140303,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-15,6741987,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-16,6605960,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-17,194615,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2013-11-18,10528615,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-19,8895888,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-20,7472513,1.0,0,1,0.9327354260089686,0.5121076233183857,5404.901079136691
2013-11-21,8084449,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-22,8199106,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-23,6593077,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-24,198110,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2013-11-25,7204808,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-26,6673704,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-27,6725418,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-28,7262197,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-29,8803269,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-11-30,8614478,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-01,220033,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2013-12-02,12972440,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-03,10915444,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-04,10203870,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-05,10296749,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-06,8431475,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-07,7231141,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-08,190125,0.0,0,0,0.016143497757847534,0.5121076233183857,5404.901079136691
2013-12-09,7607576,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-10,7458243,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-11,7364610,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-12,7520198,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-13,8012317,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-14,7938245,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-15,214032,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2013-12-16,15623548,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-17,13053993,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-18,12189674,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-19,11740273,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2013-12-20,12334496,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2013-12-21,10165366,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2013-12-22,263979,0.0,0,0,0.025112107623318385,0.5121076233183857,5404.901079136691
2013-12-23,14350056,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2013-12-24,5232808,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2013-12-25,142585,0.0,1,1,0.015246636771300448,0.5121076233183857,5404.901079136691
2013-12-26,188597,0.0,1,1,0.017040358744394617,0.5121076233183857,5404.901079136691
2013-12-27,8168568,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2013-12-28,6726568,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2013-12-29,226553,0.0,1,0,0.02242152466367713,0.5121076233183857,5404.901079136691
2013-12-30,10192135,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2013-12-31,4534864,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-01-01,118108,0.0,1,1,0.016143497757847534,0.5121076233183857,5404.901079136691
2014-01-02,6980556,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-01-03,7024253,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-01-04,6357259,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-01-05,184905,0.0,1,0,0.019730941704035873,0.5121076233183857,5404.901079136691
2014-01-06,8661727,1.0,1,1,0.7255605381165919,0.5121076233183857,5404.901079136691
2014-01-07,10456932,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-01-08,8643239,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-01-09,8016642,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-01-10,8548672,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-01-11,6231179,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-01-12,175744,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2014-01-13,6089929,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-01-14,5785842,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-01-15,5779426,0.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-01-16,5720266,0.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-01-17,6332625,0.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-01-18,6213031,0.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-01-19,175778,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2014-01-20,10648819,1.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-01-21,8475207,1.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-01-22,7970289,1.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-01-23,7625568,1.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-01-24,7851977,1.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-01-25,5986034,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-01-26,160153,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2014-01-27,5689615,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-01-28,5790602,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-01-29,5809489,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-01-30,6313068,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-01-31,7935853,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-01,6934170,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-02,214940,0.0,0,0,0.016143497757847534,0.5121076233183857,5404.901079136691
2014-02-03,11757740,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-04,9651472,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-05,8456987,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-06,8226263,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-07,8075318,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-08,6387706,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-09,190226,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2014-02-10,6451410,0.0,1,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-02-11,6056843,0.0,1,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-02-12,6046448,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-13,6180416,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-14,7086640,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-15,6293698,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-16,190158,0.0,0,0,0.015246636771300448,0.5121076233183857,5404.901079136691
2014-02-17,10675316,1.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-18,8708285,1.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-19,7855918,1.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-20,7738889,1.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-21,7862313,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-02-22,6123882,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-23,185005,0.0,0,0,0.016143497757847534,0.5121076233183857,5404.901079136691
2014-02-24,6036002,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-25,5697449,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-26,5960448,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-02-27,6006428,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-02-28,7874307,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-03-01,7088957,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2014-03-02,225564,0.0,0,0,0.017040358744394617,0.5121076233183857,5404.901079136691
2014-03-03,10254710,1.0,1,0,0.9721973094170404,0.5121076233183857,5404.901079136691
2014-03-04,9211960,1.0,1,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-03-05,8802968,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-03-06,8444592,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-03-07,8486290,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-03-08,6075937,0.0,0,0,1.0,0.5121076233183857,5404.901079136691
2014-03-09,187110,0.0,0,0,0.017937219730941704,0.5121076233183857,5404.901079136691
2014-03-10,6204784,0.0,1,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-03-11,5906003,0.0,1,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-03-12,5795093,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-03-13,5898902,0.0,1,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-03-14,6447567,0.0,1,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-03-15,6310072,0.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-03-16,213125,0.0,0,0,0.0242152466367713,0.5121076233183857,5404.901079136691
2014-03-17,10311703,1.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-03-18,8426401,1.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-03-19,7849900,1.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-03-20,7179418,1.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-03-21,7681649,1.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-03-22,6176931,0.0,0,0,0.9946188340807175,0.5121076233183857,5404.901079136691
2014-03-23,217517,0.0,0,0,0.026905829596412557,0.5121076233183857,5404.901079136691
2014-03-24,6506590,0.0,0,0,0.9946188340807175,0.5121076233183857,5404.901079136691
2014-03-25,5909575,0.0,0,0,0.9946188340807175,0.5121076233183857,5404.901079136691
2014-03-26,5840946,0.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-03-27,6024721,0.0,0,0,0.9955156950672646,0.5121076233183857,5404.901079136691
2014-03-28,6822072,0.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-03-29,6248819,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-03-30,207045,0.0,0,0,0.026905829596412557,0.5121076233183857,5404.901079136691
2014-03-31,12062933,1.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-01,9114237,1.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-02,8314447,1.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-04-03,8215262,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-04-04,8575005,1.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-05,6560749,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-06,223163,0.0,1,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-04-07,6624706,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-08,6248167,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-09,6410230,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-10,6524511,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-11,6910251,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-12,6388099,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-13,241475,0.0,1,0,0.02780269058295964,0.5121076233183857,5404.901079136691
2014-04-14,11683139,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-15,10668363,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-16,10024850,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-17,10357418,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-18,222365,1.0,1,1,0.015246636771300448,0.5121076233183857,5404.901079136691
2014-04-19,8428009,0.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-20,186799,0.0,1,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-04-21,240988,0.0,1,1,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-04-22,6971756,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-23,5997676,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-24,6039156,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-25,6219955,0.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-26,5968493,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-27,219630,0.0,0,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-04-28,10667908,1.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-04-29,9457130,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-04-30,10841040,1.0,1,0,1.0,0.5121076233183857,5404.901079136691
2014-05-01,238077,1.0,1,1,0.017937219730941704,0.5121076233183857,5404.901079136691
2014-05-02,11310699,1.0,1,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-03,6850332,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-04,227506,0.0,0,0,0.029596412556053813,0.5121076233183857,5404.901079136691
2014-05-05,10797063,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2014-05-06,9073871,1.0,0,0,1.0,0.5121076233183857,5404.901079136691
2014-05-07,8451824,1.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-08,8356504,1.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-09,8722646,1.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-10,6828031,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-11,242817,0.0,0,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-05-12,6383523,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-13,6128627,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-14,6141038,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-15,6252912,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-16,6515173,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-17,6052688,0.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-18,234786,0.0,0,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-05-19,10104320,1.0,0,0,0.9991031390134529,0.5121076233183857,5404.901079136691
2014-05-20,8264365,1.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-21,7727052,1.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-22,7517793,1.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-23,8177009,1.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-24,6130815,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-25,224097,0.0,0,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-05-26,6489410,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-27,6286135,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-28,7944392,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-29,292254,0.0,0,1,0.02780269058295964,0.5121076233183857,5404.901079136691
2014-05-30,9846892,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-05-31,6880606,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-06-01,264670,0.0,0,0,0.029596412556053813,0.5121076233183857,5404.901079136691
2014-06-02,11662688,1.0,1,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-06-03,9598519,1.0,1,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-06-04,8807342,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-05,8812312,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-06,8857173,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-07,6731210,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-08,275989,0.0,0,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-06-09,288181,0.0,0,1,0.030493273542600896,0.5121076233183857,5404.901079136691
2014-06-10,7416071,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-11,6688764,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-12,6939204,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-13,7068339,0.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-14,6574173,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-15,238273,0.0,0,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-06-16,10692037,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-17,9295150,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-18,9059505,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-19,3307766,1.0,1,1,0.3847533632286996,0.5121076233183857,5404.901079136691
2014-06-20,9683407,1.0,1,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-21,6065789,0.0,0,0,0.9982062780269059,0.5121076233183857,5404.901079136691
2014-06-22,230668,0.0,0,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-06-23,6604967,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-06-24,6040970,0.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-06-25,5977803,0.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-06-26,5802491,0.0,0,0,0.9964125560538116,0.5121076233183857,5404.901079136691
2014-06-27,6910940,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-06-28,6586535,0.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-06-29,257513,0.0,0,0,0.028699551569506727,0.5121076233183857,5404.901079136691
2014-06-30,13308602,1.0,0,0,0.9973094170403587,0.5121076233183857,5404.901079136691
2014-07-01,8240050,1.0,0,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-07-02,7708595,1.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-07-03,7204662,1.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-07-04,6518718,1.0,0,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-07-05,5377184,0.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-07-06,241423,0.0,0,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-07-07,6059587,0.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-07-08,5119383,0.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-07-09,4959489,0.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-07-10,5729302,0.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-07-11,5791635,0.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-07-12,5329624,0.0,0,0,0.9935828877005347,0.44385026737967914,5553.708467309753
2014-07-13,268130,0.0,0,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-07-14,8607714,1.0,1,0,0.9914438502673797,0.44385026737967914,5553.708467309753
2014-07-15,7684994,1.0,1,0,0.9914438502673797,0.44385026737967914,5553.708467309753
2014-07-16,7177840,1.0,1,0,0.9914438502673797,0.44385026737967914,5553.708467309753
2014-07-17,6837176,1.0,1,0,0.9914438502673797,0.44385026737967914,5553.708467309753
2014-07-18,6647315,1.0,1,0,0.9914438502673797,0.44385026737967914,5553.708467309753
2014-07-19,4689269,0.0,0,0,0.9914438502673797,0.44385026737967914,5553.708467309753
2014-07-20,248092,0.0,0,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-07-21,5690785,0.0,1,0,0.9914438502673797,0.44385026737967914,5553.708467309753
2014-07-22,5274595,0.0,1,0,0.9914438502673797,0.44385026737967914,5553.708467309753
2014-07-23,5068787,0.0,1,0,0.9935828877005347,0.44385026737967914,5553.708467309753
2014-07-24,5179026,0.0,1,0,0.9946524064171123,0.44385026737967914,5553.708467309753
2014-07-25,5493418,0.0,1,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-07-26,4887412,0.0,0,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-07-27,244638,0.0,0,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-07-28,8536879,1.0,1,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-07-29,7323566,1.0,1,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-07-30,7468663,1.0,1,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-07-31,8284756,1.0,1,0,0.9946524064171123,0.44385026737967914,5553.708467309753
2014-08-01,7544719,1.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-08-02,5300445,0.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-08-03,273058,0.0,1,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-08-04,9062750,1.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-08-05,7530345,1.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-08-06,6709611,1.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-08-07,6772684,1.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-08-08,6571862,1.0,1,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-08-09,4938926,0.0,1,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-08-10,249646,0.0,1,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-08-11,5850906,0.0,1,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-08-12,5281785,0.0,1,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-08-13,5149918,0.0,1,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-08-14,5395023,0.0,1,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-08-15,5595129,0.0,1,0,0.9989304812834224,0.44385026737967914,5553.708467309753
2014-08-16,5021534,0.0,1,0,0.9989304812834224,0.44385026737967914,5553.708467309753
2014-08-17,255808,0.0,1,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-08-18,9250961,1.0,1,0,0.9989304812834224,0.44385026737967914,5553.708467309753
2014-08-19,7698449,1.0,1,0,0.9989304812834224,0.44385026737967914,5553.708467309753
2014-08-20,7022798,1.0,1,0,0.9989304812834224,0.44385026737967914,5553.708467309753
2014-08-21,6616202,1.0,1,0,0.9989304812834224,0.44385026737967914,5553.708467309753
2014-08-22,6638319,1.0,1,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-08-23,4958030,0.0,1,0,0.9946524064171123,0.44385026737967914,5553.708467309753
2014-08-24,248837,0.0,1,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-08-25,5750763,0.0,1,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-08-26,5056366,0.0,1,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-08-27,5167298,0.0,1,0,0.9946524064171123,0.44385026737967914,5553.708467309753
2014-08-28,5355611,0.0,1,0,0.9946524064171123,0.44385026737967914,5553.708467309753
2014-08-29,6562758,0.0,1,0,0.9925133689839573,0.44385026737967914,5553.708467309753
2014-08-30,5643050,0.0,1,0,0.9925133689839573,0.44385026737967914,5553.708467309753
2014-08-31,274884,0.0,1,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-09-01,9737203,1.0,1,0,0.9925133689839573,0.44385026737967914,5553.708467309753
2014-09-02,7854744,1.0,1,0,0.9935828877005347,0.44385026737967914,5553.708467309753
2014-09-03,7170145,1.0,1,0,0.9935828877005347,0.44385026737967914,5553.708467309753
2014-09-04,6799830,1.0,1,0,0.9925133689839573,0.44385026737967914,5553.708467309753
2014-09-05,6908744,1.0,1,0,0.9946524064171123,0.44385026737967914,5553.708467309753
2014-09-06,5010762,0.0,1,0,0.9946524064171123,0.44385026737967914,5553.708467309753
2014-09-07,228115,0.0,1,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-09-08,5655302,0.0,1,0,0.9946524064171123,0.44385026737967914,5553.708467309753
2014-09-09,5259862,0.0,1,0,0.9935828877005347,0.44385026737967914,5553.708467309753
2014-09-10,5220667,0.0,1,0,0.9957219251336898,0.44385026737967914,5553.708467309753
2014-09-11,5288519,0.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-09-12,5479788,0.0,1,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-09-13,5134569,0.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-09-14,243543,0.0,0,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-09-15,8724338,1.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-09-16,7191134,1.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-09-17,6513743,1.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-09-18,6397477,1.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-09-19,6550530,1.0,0,0,0.9967914438502674,0.44385026737967914,5553.708467309753
2014-09-20,4915671,0.0,0,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-09-21,242302,0.0,0,0,0.033155080213903745,0.44385026737967914,5553.708467309753
2014-09-22,5277645,0.0,0,0,0.9989304812834224,0.44385026737967914,5553.708467309753
2014-09-23,4977122,0.0,0,0,0.9978609625668449,0.44385026737967914,5553.708467309753
2014-09-24,4805992,0.0,0,0,0.9989304812834224,0.44385026737967914,5553.708467309753
